source:Oryza_pangenes/oryzasativa_plus_oryza_nivara_oryza_sativa_algEnsemblCompara_chrpos_WGA75	oryza_sativa	oryza_indica	oryza_nivara	
Os06t0135900-01.faa	1	2	1	
Os06t0136000-01.faa	1	1	1	
ONIVA06G02770.1.faa	0	0	1	
ONIVA06G02780.1.faa	0	0	1	
ONIVA06G02790.1.faa	0	0	1	
BGIOSGA022252-PA.faa	0	1	1	
Os06t0136100-01.faa	1	1	0	
BGIOSGA021982-PA.faa	0	1	0	
BGIOSGA022250-PA.faa	0	1	0	
BGIOSGA021981-PA.faa	0	1	0	
Os06t0136201-01.faa	1	0	0	
Os06t0136300-01.faa	1	1	0	
BGIOSGA022252-PA.faa	0	1	1	
Os06t0136500-01.faa	1	1	1	
Os06t0136600-01.faa	1	1	1	
Os06t0136700-01.faa	1	1	1	
Os06t0136800-01.faa	1	1	1	
Os06t0136900-01.faa	1	1	1	
BGIOSGA021977-PA.faa	0	1	1	
ONIVA06G02870.1.faa	0	0	1	
BGIOSGA021978-PA.faa	0	1	0	
BGIOSGA021977-PA.faa	0	1	1	
BGIOSGA022256-PA.faa	0	1	0	
Os06t0137100-01.faa	1	0	0	
Os06t0137166-00.faa	1	0	0	
Os06t0137300-01.faa	1	1	1	
Os06t0137400-00.faa	1	1	1	
Os06t0137500-02.faa	1	1	1	
Os06t0137600-01.faa	1	1	0	
Os06t0137700-01.faa	1	1	1	
BGIOSGA022261-PA.faa	0	1	0	
Os06t0137650-00.faa	1	0	0	
Os06t0138000-01.faa	1	1	1	
Os06t0138100-01.faa	1	1	1	
Os06t0138200-01.faa	1	1	1	
Os06t0138400-00.faa	1	1	1	
Os06t0138600-01.faa	1	1	1	
BGIOSGA022265-PA.faa	0	1	0	
Os06t0138700-01.faa	1	1	0	
Os06t0138900-01.faa	2	1	1	
Os06t0139000-01.faa	1	0	1	
BGIOSGA022267-PA.faa	0	1	1	
ONIVA06G03000.1.faa	0	0	1	
Os06t0139200-01.faa	1	1	0	
BGIOSGA022267-PA.faa	0	1	1	
Os06t0139400-01.faa	1	0	0	
Os06t0139700-01.faa	1	1	1	
Os06t0139800-01.faa	1	1	1	
Os06t0139900-01.faa	1	1	1	
BGIOSGA021970-PA.faa	0	1	1	
BGIOSGA021970-PA.faa	0	1	1	
Os06t0140100-01.faa	1	1	1	
Os06t0140200-01.faa	1	1	0	
Os06t0140300-01.faa	1	1	1	
Os06t0140400-01.faa	1	1	1	
BGIOSGA022271-PA.faa	0	1	1	
BGIOSGA022271-PA.faa	0	1	1	
Os06t0140700-01.faa	1	1	1	
Os06t0140800-01.faa	1	1	1	
ONIVA06G03270.1.faa	0	0	1	
Os06t0140900-01.faa	1	1	0	
Os06t0141100-00.faa	1	1	1	
Os06t0141133-00.faa	1	0	0	
Os06t0141166-00.faa	1	1	1	
Os06t0141200-01.faa	1	1	1	
Os06t0141400-01.faa	1	1	1	
Os06t0141600-01.faa	1	1	1	
Os06t0141700-01.faa	1	1	1	
BGIOSGA021958-PA.faa	0	1	1	
BGIOSGA022273-PA.faa	0	1	1	
BGIOSGA022274-PA.faa	0	1	1	
Os06t0141800-01.faa	1	0	0	
Os06t0141950-00.faa	1	0	0	
Os06t0142000-00.faa	1	0	0	
Os06t0142050-00.faa	1	0	0	
Os06t0142100-00.faa	1	0	0	
Os06t0142200-01.faa	1	1	1	
Os06t0142300-00.faa	1	1	1	
BGIOSGA021955-PA.faa	0	1	1	
Os06t0142350-01.faa	1	0	0	
Os06t0142400-01.faa	1	1	1	
BGIOSGA022275-PA.faa	0	1	0	
Os06t0142500-00.faa	1	0	1	
ONIVA06G03740.1.faa	0	0	1	
Os06t0142600-01.faa	1	1	1	
ONIVA06G03760.1.faa	0	0	1	
Os06t0142625-00.faa	1	0	0	
Os06t0142650-00.faa	1	1	1	
Os06t0142700-01.faa	1	1	1	
Os06t0142800-01.faa	1	1	1	
Os06t0142900-02.faa	1	1	1	
Os06t0143000-01.faa	1	1	1	
BGIOSGA021948-PA.faa	0	1	1	
BGIOSGA021949-PA.faa	0	1	0	
BGIOSGA021948-PA.faa	0	1	1	
Os06t0143100-01.faa	1	0	0	
Os06t0143400-01.faa	1	1	1	
Os06t0143500-00.faa	1	1	1	
BGIOSGA021947-PA.faa	0	1	1	
BGIOSGA021947-PA.faa	0	1	1	
Os06t0143600-01.faa	1	0	0	
Os06t0143700-01.faa	1	1	1	
ONIVA06G03870.1.faa	0	0	1	
BGIOSGA021945-PA.faa	0	1	0	
BGIOSGA022280-PA.faa	0	1	1	
Os06t0143750-00.faa	1	0	0	
Os06t0143900-01.faa	1	1	1	
Os06t0144000-01.faa	1	1	1	
BGIOSGA021943-PA.faa	0	1	1	
ONIVA06G03910.1.faa	0	0	1	
BGIOSGA021943-PA.faa	0	1	1	
Os06t0144200-01.faa	1	1	0	
BGIOSGA021941-PA.faa	0	1	0	
Os06t0144600-01.faa	1	1	1	
BGIOSGA022280-PA.faa	0	1	1	
ONIVA06G03950.1.faa	0	0	1	
BGIOSGA021940-PA.faa	0	1	0	
BGIOSGA022284-PA.faa	0	1	0	
BGIOSGA022285-PA.faa	0	1	0	
Os06t0144800-01.faa	1	1	1	
Os06t0144850-00.faa	1	0	0	
Os06t0144900-01.faa	1	0	0	
Os06t0145200-01.faa	1	1	0	
BGIOSGA022287-PA.faa	0	1	0	
Os06t0145300-00.faa	1	1	0	
BGIOSGA022289-PA.faa	0	1	0	
Os06t0145400-00.faa	1	0	0	
Os06t0145600-01.faa	1	1	1	
Os06t0145700-00.faa	1	1	1	
Os06t0145800-00.faa	1	1	1	
BGIOSGA021926-PA.faa	0	1	1	
BGIOSGA021925-PA.faa	0	1	0	
Os06t0145950-01.faa	1	0	0	
Os06t0146100-01.faa	1	0	1	
Os06t0146200-02.faa	1	0	0	
Os06t0146250-00.faa	1	1	1	
BGIOSGA021924-PA.faa	0	1	1	
Os06t0146300-01.faa	1	0	0	
Os06t0146400-01.faa	1	1	1	
BGIOSGA021922-PA.faa	0	1	0	
Os06t0146500-00.faa	1	0	0	
Os06t0146600-01.faa	1	0	1	
Os06t0146650-00.faa	1	0	0	
Os06t0146700-01.faa	1	0	0	
Os06t0146800-01.faa	1	0	0	
Os06t0146900-01.faa	1	0	0	
Os06t0147000-01.faa	1	1	0	
BGIOSGA022299-PA.faa	0	1	0	
BGIOSGA022300-PA.faa	0	1	0	
Os06t0147100-01.faa	1	0	1	
Os06t0147200-01.faa	1	0	0	
Os06t0147250-00.faa	1	1	1	
BGIOSGA021920-PA.faa	0	1	0	
Os06t0147300-01.faa	1	1	1	
BGIOSGA021919-PA.faa	0	1	0	
BGIOSGA021918-PA.faa	0	1	0	
Os06t0147275-00.faa	1	0	0	
Os06t0147400-01.faa	1	1	1	
Os06t0147500-00.faa	1	0	0	
Os06t0147600-01.faa	1	1	1	
Os06t0147800-01.faa	1	2	1	
BGIOSGA021915-PA.faa	0	1	1	
Os06t0148000-01.faa	1	0	0	
Os06t0148100-00.faa	1	1	1	
Os06t0148200-01.faa	1	1	0	
BGIOSGA022315-PA.faa	0	1	0	
BGIOSGA022316-PA.faa	0	1	1	
BGIOSGA022317-PA.faa	0	1	1	
BGIOSGA022318-PA.faa	0	1	0	
Os06t0148250-00.faa	1	0	0	
Os06t0148300-01.faa	1	0	0	
Os06t0148500-01.faa	1	0	0	
Os06t0148600-01.faa	1	0	0	
Os06t0148700-01.faa	1	0	0	
Os06t0148900-01.faa	1	1	1	
BGIOSGA022320-PA.faa	0	1	1	
Os06t0149100-01.faa	1	1	0	
BGIOSGA021905-PA.faa	0	1	1	
BGIOSGA021904-PA.faa	0	1	1	
Os06t0149133-00.faa	1	0	0	
Os06t0149166-00.faa	1	0	0	
Os06t0149200-00.faa	1	0	0	
Os06t0149300-01.faa	1	0	0	
Os06t0149400-01.faa	1	1	1	
Os06t0149450-00.faa	1	0	0	
Os06t0149500-01.faa	1	1	1	
Os06t0149700-00.faa	1	1	1	
Os06t0149801-01.faa	1	0	0	
Os06t0149900-01.faa	1	1	1	
BGIOSGA022326-PA.faa	0	1	1	
Os06t0150100-01.faa	1	1	1	
BGIOSGA022327-PA.faa	0	1	0	
Os06t0150300-01.faa	1	1	0	
Os06t0150400-01.faa	1	2	1	
Os06t0150500-01.faa	1	0	0	
Os06t0150600-01.faa	1	1	1	
BGIOSGA022330-PA.faa	0	1	1	
Os06t0151025-00.faa	1	0	0	
Os06t0151100-00.faa	1	1	0	
Os06t0151200-01.faa	1	1	0	
Os06t0151300-01.faa	1	0	0	
Os06t0151401-01.faa	1	0	0	
Os06t0151600-01.faa	1	1	1	
Os06t0151700-01.faa	1	1	1	
Os06t0151800-01.faa	1	0	0	
Os06t0151850-00.faa	1	0	0	
Os06t0151900-01.faa	1	1	1	
Os06t0152000-01.faa	1	1	1	
Os06t0152100-01.faa	1	1	1	
Os06t0152200-01.faa	1	1	1	
Os06t0152300-01.faa	1	1	1	
Os06t0152400-01.faa	1	1	1	
Os06t0152500-00.faa	1	1	1	
Os06t0152550-01.faa	1	0	0	
Os06t0152600-01.faa	1	1	0	
Os06t0152700-01.faa	1	2	1	
Os06t0152800-01.faa	1	1	1	
BGIOSGA021890-PA.faa	0	1	0	
Os06t0153000-00.faa	1	0	1	
Os06t0153100-01.faa	1	1	0	
BGIOSGA021888-PA.faa	0	1	0	
BGIOSGA021887-PA.faa	0	1	0	
Os06t0153200-02.faa	1	1	1	
BGIOSGA021902-PA.faa	0	1	1	
Os06t0153600-01.faa	1	1	1	
Os06t0153800-01.faa	1	1	1	
Os06t0153900-01.faa	1	1	1	
Os06t0154200-01.faa	1	1	1	
BGIOSGA021883-PA.faa	0	1	1	
BGIOSGA022339-PA.faa	0	1	0	
Os06t0154300-00.faa	1	0	0	
Os06t0154400-01.faa	1	1	1	
Os06t0154500-01.faa	1	1	1	
Os06t0154550-00.faa	1	0	0	
Os06t0154600-00.faa	1	1	1	
BGIOSGA022341-PA.faa	0	1	1	
BGIOSGA021880-PA.faa	0	1	1	
BGIOSGA021879-PA.faa	0	1	0	
BGIOSGA021878-PA.faa	0	1	1	
Os06t0154800-01.faa	1	0	0	
Os06t0154900-01.faa	1	0	0	
Os06t0155050-00.faa	1	0	0	
Os06t0155300-01.faa	1	1	1	
BGIOSGA021877-PA.faa	0	1	1	
BGIOSGA021877-PA.faa	0	1	1	
Os06t0155400-00.faa	1	0	0	
Os06t0155500-00.faa	1	1	1	
Os06t0155600-01.faa	1	1	1	
Os06t0155750-00.faa	1	0	1	
ONIVA06G04170.3.faa	0	0	1	
ONIVA06G04180.1.faa	0	0	1	
Os06t0155900-02.faa	1	1	0	
BGIOSGA021875-PA.faa	0	1	0	
Os06t0156400-00.faa	1	1	1	
BGIOSGA021873-PA.faa	0	1	0	
Os06t0156501-00.faa	1	0	0	
Os06t0156600-01.faa	1	1	1	
Os06t0156650-00.faa	1	0	0	
Os06t0156700-01.faa	1	1	1	
BGIOSGA022347-PA.faa	0	1	0	
Os06t0156801-00.faa	1	0	0	
Os06t0156900-01.faa	1	1	1	
Os06t0157000-01.faa	1	1	1	
BGIOSGA021871-PA.faa	0	1	0	
Os06t0157125-00.faa	1	0	0	
Os06t0157500-01.faa	1	1	1	
BGIOSGA022350-PA.faa	0	1	0	
Os06t0157700-01.faa	1	1	1	
Os06t0157800-01.faa	1	1	1	
Os06t0157900-00.faa	1	1	1	
Os06t0158000-01.faa	1	1	1	
Os06t0158050-00.faa	1	0	0	
Os06t0158100-00.faa	1	1	1	
Os06t0158200-01.faa	1	1	1	
Os06t0158300-01.faa	1	1	1	
Os06t0158400-01.faa	1	1	1	
BGIOSGA021868-PA.faa	0	1	1	
BGIOSGA021868-PA.faa	0	1	1	
Os06t0158500-01.faa	1	0	1	
Os06t0158600-01.faa	1	1	1	
Os06t0158700-01.faa	1	1	1	
Os06t0158800-01.faa	1	1	1	
Os06t0158900-00.faa	1	1	1	
Os06t0159400-01.faa	1	1	0	
BGIOSGA021865-PA.faa	0	1	0	
Os06t0159450-00.faa	1	0	0	
Os06t0159600-01.faa	1	1	1	
BGIOSGA021864-PA.faa	0	1	0	
BGIOSGA022361-PA.faa	0	1	0	
Os06t0159700-00.faa	1	0	0	
Os06t0159725-00.faa	1	0	1	
Os06t0159900-01.faa	1	0	1	
Os06t0160000-00.faa	1	0	0	
Os06t0160001-00.faa	1	0	0	
Os06t0160100-00.faa	1	0	0	
Os06t0160200-01.faa	1	1	1	
Os06t0160400-01.faa	1	1	1	
BGIOSGA022362-PA.faa	0	1	1	
BGIOSGA022362-PA.faa	0	1	1	
Os06t0160450-00.faa	1	0	0	
Os06t0160600-00.faa	1	1	1	
Os06t0160700-01.faa	1	1	1	
Os06t0160800-02.faa	1	1	1	
ONIVA06G20250.1.faa	0	0	1	
BGIOSGA021126-PA.faa	0	1	1	
Os06t0161100-00.faa	1	0	0	
Os06t0161300-01.faa	1	0	1	
BGIOSGA022209-PA.faa	0	1	1	
Os06t0161350-00.faa	1	0	0	
Os06t0161400-01.faa	1	1	1	
BGIOSGA021858-PA.faa	0	2	1	
ONIVA06G05300.1.faa	0	0	1	
BGIOSGA021858-PA.faa	0	2	1	
BGIOSGA021858-PA.faa	0	2	1	
BGIOSGA021856-PA.faa	0	1	0	
Os06t0161800-01.faa	1	0	1	
ONIVA06G05320.1.faa	0	0	1	
Os06t0161900-01.faa	1	1	0	
BGIOSGA021855-PA.faa	0	1	0	
BGIOSGA021854-PA.faa	0	1	1	
Os06t0162100-00.faa	1	0	1	
BGIOSGA021854-PA.faa	0	1	1	
ONIVA06G05350.1.faa	0	0	1	
Os06t0162500-01.faa	1	1	1	
BGIOSGA021853-PA.faa	0	1	1	
BGIOSGA021852-PA.faa	0	1	1	
BGIOSGA022367-PA.faa	0	1	0	
Os06t0162550-00.faa	1	1	1	
BGIOSGA022368-PA.faa	0	1	1	
Os06t0162600-01.faa	1	1	1	
Os06t0162700-01.faa	1	1	1	
Os06t0162800-01.faa	1	1	1	
BGIOSGA021848-PA.faa	0	1	0	
Os06t0163000-03.faa	1	1	1	
Os06t0163100-00.faa	1	0	0	
Os06t0163200-01.faa	1	1	1	
Os06t0163300-01.faa	1	1	0	
Os06t0163400-01.faa	1	1	1	
Os06t0163450-00.faa	1	0	0	
Os06t0163500-01.faa	1	1	1	
BGIOSGA021846-PA.faa	0	1	1	
BGIOSGA021845-PA.faa	0	1	1	
BGIOSGA021846-PA.faa	0	1	1	
BGIOSGA021845-PA.faa	0	1	1	
BGIOSGA021844-PA.faa	0	1	0	
Os06t0163600-01.faa	1	0	0	
Os06t0163900-01.faa	1	0	0	
Os06t0164000-01.faa	1	1	1	
Os06t0164100-02.faa	1	1	1	
BGIOSGA022374-PA.faa	0	1	1	
ONIVA06G05500.1.faa	0	0	1	
BGIOSGA022374-PA.faa	0	1	1	
Os06t0164300-00.faa	1	0	0	
Os06t0164400-01.faa	1	1	1	
BGIOSGA021841-PA.faa	0	1	0	
BGIOSGA022376-PA.faa	0	1	0	
Os06t0164500-00.faa	1	0	1	
ONIVA06G05530.1.faa	0	0	1	
ONIVA06G05540.1.faa	0	0	1	
ONIVA06G05550.1.faa	0	0	1	
Os06t0164600-01.faa	1	0	0	
Os06t0164800-01.faa	1	0	0	
Os06t0164900-00.faa	1	1	1	
ONIVA06G05570.1.faa	0	0	1	
BGIOSGA021839-PA.faa	0	1	0	
Os06t0165000-01.faa	1	0	0	
Os06t0165300-00.faa	1	1	0	
Os06t0165500-00.faa	1	0	1	
Os06t0165600-01.faa	1	0	0	
Os06t0165800-01.faa	1	1	1	
Os06t0165900-00.faa	1	0	0	
Os06t0166000-01.faa	1	1	1	
ONIVA06G05610.1.faa	0	0	1	
BGIOSGA022378-PA.faa	0	1	0	
Os06t0166050-00.faa	1	0	0	
Os06t0166100-01.faa	1	0	0	
Os06t0166200-01.faa	1	1	1	
BGIOSGA021837-PA.faa	0	1	0	
Os06t0166400-01.faa	1	1	1	
ONIVA06G05650.1.faa	0	0	1	
Os06t0166500-01.faa	1	1	0	
BGIOSGA021834-PA.faa	0	1	0	
Os06t0166900-01.faa	1	1	1	
BGIOSGA021833-PA.faa	0	1	0	
Os06t0167000-02.faa	1	0	0	
Os06t0167100-01.faa	1	1	1	
Os06t0167150-01.faa	1	0	0	
Os06t0167200-01.faa	1	2	1	
BGIOSGA021830-PA.faa	0	1	1	
Os06t0167400-01.faa	1	1	1	
Os06t0167500-01.faa	1	1	0	
Os06t0167600-01.faa	1	1	1	
Os06t0168000-01.faa	1	1	1	
Os06t0168150-00.faa	1	1	0	
Os06t0168400-01.faa	1	1	1	
Os06t0168500-01.faa	1	1	1	
Os06t0168600-01.faa	1	1	1	
Os06t0168700-01.faa	1	1	1	
Os06t0168800-01.faa	1	1	1	
Os06t0168901-00.faa	1	1	1	
BGIOSGA021828-PA.faa	0	1	0	
BGIOSGA022389-PA.faa	0	1	0	
Os06t0169001-01.faa	1	1	1	
Os06t0169600-00.faa	1	0	0	
Os06t0169800-00.faa	1	0	0	
Os06t0169900-00.faa	1	1	1	
BGIOSGA021827-PA.faa	0	1	0	
Os06t0170100-00.faa	1	0	1	
Os06t0170200-00.faa	1	0	0	
Os06t0170500-01.faa	1	1	1	
BGIOSGA021822-PA.faa	0	1	0	
BGIOSGA022391-PA.faa	0	1	0	
BGIOSGA022392-PA.faa	0	1	0	
BGIOSGA022393-PA.faa	0	1	1	
BGIOSGA021821-PA.faa	0	1	1	
BGIOSGA021820-PA.faa	0	1	0	
Os06t0170800-01.faa	1	0	0	
Os06t0170866-00.faa	1	2	1	
BGIOSGA021824-PA.faa	0	1	0	
Os06t0171500-01.faa	1	1	1	
BGIOSGA021819-PA.faa	0	1	1	
BGIOSGA021819-PA.faa	0	1	1	
Os06t0171600-01.faa	1	0	0	
Os06t0171700-01.faa	1	1	1	
Os06t0171800-01.faa	1	1	1	
Os06t0171900-01.faa	1	1	1	
Os06t0172000-01.faa	1	1	1	
Os06t0172101-00.faa	1	0	0	
Os06t0172200-02.faa	1	1	1	
ONIVA06G14980.1.faa	0	0	1	
BGIOSGA021816-PA.faa	0	1	1	
BGIOSGA022399-PA.faa	0	1	0	
BGIOSGA021817-PA.faa	0	1	0	
BGIOSGA021816-PA.faa	0	1	1	
Os06t0172600-00.faa	1	0	0	
Os06t0172675-00.faa	1	0	0	
Os06t0172800-00.faa	1	1	1	
BGIOSGA021814-PA.faa	0	1	0	
Os06t0172901-00.faa	1	0	0	
Os06t0173000-00.faa	1	1	1	
Os06t0173100-01.faa	1	1	1	
ONIVA06G15040.1.faa	0	0	1	
BGIOSGA021813-PA.faa	0	1	1	
BGIOSGA021812-PA.faa	0	1	1	
ONIVA06G15070.1.faa	0	0	1	
BGIOSGA022402-PA.faa	0	1	1	
BGIOSGA021813-PA.faa	0	1	1	
BGIOSGA021812-PA.faa	0	1	1	
BGIOSGA021811-PA.faa	0	1	0	
BGIOSGA021810-PA.faa	0	1	0	
BGIOSGA022402-PA.faa	0	1	1	
Os06t0173450-00.faa	1	0	0	
Os06t0173800-00.faa	1	1	1	
BGIOSGA021808-PA.faa	0	1	0	
BGIOSGA021807-PA.faa	0	1	1	
BGIOSGA022403-PA.faa	0	1	1	
Os06t0174300-01.faa	1	1	1	
BGIOSGA022405-PA.faa	0	1	1	
BGIOSGA022405-PA.faa	0	1	1	
BGIOSGA022406-PA.faa	0	1	0	
Os06t0174350-01.faa	1	0	0	
Os06t0174375-01.faa	1	1	0	
Os06t0174400-01.faa	1	1	1	
Os06t0174700-01.faa	1	0	0	
Os06t0174800-00.faa	1	1	0	
Os06t0174900-00.faa	1	1	0	
Os06t0175400-00.faa	1	1	1	
Os06t0175500-01.faa	1	1	1	
Os06t0175800-01.faa	1	1	0	
Os06t0175900-01.faa	2	1	1	
BGIOSGA022412-PA.faa	0	1	0	
BGIOSGA021803-PA.faa	0	1	1	
Os06t0176000-01.faa	1	0	0	
Os06t0176100-00.faa	1	0	0	
Os06t0176125-00.faa	1	0	0	
Os06t0176150-00.faa	2	1	1	
Os06t0176200-01.faa	2	1	1	
BGIOSGA022415-PA.faa	0	1	1	
ONIVA06G05790.1.faa	0	0	1	
ONIVA06G05800.1.faa	0	0	1	
Os06t0176300-00.faa	2	1	0	
BGIOSGA022415-PA.faa	0	1	1	
Os06t0176500-00.faa	1	0	0	
Os06t0176600-01.faa	1	0	0	
Os06t0176650-00.faa	1	0	0	
Os06t0176700-01.faa	2	1	0	
BGIOSGA022417-PA.faa	0	1	0	
Os06t0176750-00.faa	1	0	0	
Os06t0176801-00.faa	1	0	0	
Os06t0176850-00.faa	1	0	0	
Os06t0176900-00.faa	1	0	1	
Os06t0177100-01.faa	1	0	1	
BGIOSGA021807-PA.faa	0	1	1	
BGIOSGA022403-PA.faa	0	1	1	
Os06t0177200-00.faa	1	0	0	
Os06t0177225-00.faa	1	0	0	
Os06t0177700-00.faa	1	0	0	
Os06t0178400-01.faa	1	0	0	
Os06t0178450-00.faa	1	0	0	
Os06t0178550-00.faa	1	0	0	
Os06t0178601-00.faa	1	0	0	
Os06t0178650-00.faa	1	0	0	
Os06t0178700-01.faa	1	1	1	
Os06t0178800-00.faa	1	0	0	
Os06t0178900-01.faa	1	1	1	
Os06t0178950-00.faa	1	0	0	
Os06t0179000-01.faa	1	1	1	
Os06t0179050-00.faa	1	0	0	
Os06t0179100-00.faa	1	1	1	
Os06t0179200-01.faa	1	1	1	
BGIOSGA021803-PA.faa	0	1	1	
Os06t0179400-01.faa	1	0	0	
Os06t0179500-00.faa	1	1	1	
BGIOSGA021799-PA.faa	0	1	1	
BGIOSGA021799-PA.faa	0	1	1	
Os06t0179700-01.faa	1	1	1	
Os06t0179800-01.faa	1	1	1	
ONIVA06G05700.1.faa	0	0	1	
BGIOSGA021796-PA.faa	0	1	0	
BGIOSGA022422-PA.faa	0	1	0	
Os06t0179900-01.faa	1	1	1	
Os06t0179950-00.faa	1	0	0	
Os06t0180000-01.faa	1	1	1	
Os06t0180050-00.faa	1	0	0	
Os06t0180100-00.faa	1	1	1	
BGIOSGA021792-PA.faa	0	1	1	
BGIOSGA021791-PA.faa	0	1	1	
BGIOSGA021792-PA.faa	0	1	1	
BGIOSGA021791-PA.faa	0	1	1	
Os06t0180300-00.faa	1	1	1	
BGIOSGA021789-PA.faa	0	1	1	
BGIOSGA021788-PA.faa	0	1	1	
ONIVA06G06000.1.faa	0	0	1	
BGIOSGA021787-PA.faa	0	1	1	
BGIOSGA021786-PA.faa	0	1	1	
BGIOSGA021789-PA.faa	0	1	1	
BGIOSGA021788-PA.faa	0	1	1	
BGIOSGA021787-PA.faa	0	1	1	
BGIOSGA021786-PA.faa	0	1	1	
Os06t0180533-00.faa	1	0	0	
Os06t0180666-00.faa	1	0	0	
Os06t0181100-01.faa	1	1	0	
Os06t0181200-01.faa	1	1	1	
Os06t0181300-01.faa	1	1	1	
Os06t0181400-01.faa	1	1	1	
Os06t0181500-02.faa	1	1	1	
ONIVA06G06070.1.faa	0	0	1	
Os06t0181566-01.faa	1	1	0	
Os06t0181700-01.faa	1	1	1	
Os06t0181800-00.faa	1	1	1	
Os06t0181900-01.faa	1	0	0	
Os06t0182100-00.faa	1	1	1	
Os06t0182300-01.faa	1	1	1	
Os06t0182400-02.faa	1	1	1	
Os06t0182450-00.faa	1	0	0	
Os06t0182500-02.faa	1	0	1	
ONIVA06G06140.1.faa	0	0	1	
ONIVA06G06150.1.faa	0	0	1	
Os06t0183100-01.faa	1	1	1	
Os06t0183200-01.faa	1	1	1	
ONIVA06G06190.1.faa	0	0	1	
ONIVA06G06200.1.faa	0	0	1	
Os06t0183600-00.faa	1	1	1	
Os06t0183700-01.faa	1	1	1	
Os06t0183800-01.faa	1	1	1	
Os06t0183900-01.faa	1	1	1	
Os06t0184000-00.faa	1	1	1	
Os06t0184100-01.faa	1	1	1	
Os06t0184200-00.faa	1	1	1	
Os06t0184300-01.faa	1	1	1	
Os06t0184400-00.faa	1	1	1	
Os06t0184500-00.faa	1	1	1	
Os06t0184600-01.faa	1	0	0	
Os06t0184700-00.faa	2	1	1	
Os06t0184733-01.faa	1	0	0	
Os06t0184800-01.faa	1	1	1	
Os06t0184834-00.faa	1	0	0	
Os06t0184866-01.faa	1	1	1	
BGIOSGA021770-PA.faa	0	1	0	
Os06t0184900-01.faa	1	1	1	
Os06t0185100-00.faa	1	1	1	
Os06t0185300-01.faa	1	1	1	
Os06t0185400-01.faa	1	0	1	
Os06t0185500-00.faa	1	1	1	
Os06t0185700-01.faa	1	1	1	
Os06t0185800-01.faa	1	1	1	
Os06t0185900-01.faa	1	1	1	
Os06t0185966-00.faa	1	1	1	
Os06t0186000-01.faa	1	0	0	
Os06t0186100-00.faa	1	1	1	
Os06t0186300-00.faa	1	1	1	
Os06t0186400-01.faa	1	1	1	
Os06t0186500-01.faa	1	1	1	
Os06t0186600-02.faa	1	1	1	
Os06t0186700-01.faa	1	1	1	
Os06t0186900-01.faa	1	1	1	
BGIOSGA022441-PA.faa	0	1	1	
BGIOSGA022441-PA.faa	0	1	1	
Os06t0187000-01.faa	1	0	0	
Os06t0187050-01.faa	1	0	0	
Os06t0187100-00.faa	1	0	0	
Os06t0187200-01.faa	1	1	1	
Os06t0187300-00.faa	1	1	1	
ONIVA06G15320.1.faa	0	0	1	
Os06t0187350-00.faa	1	0	0	
Os06t0187500-00.faa	1	1	1	
BGIOSGA022443-PA.faa	0	1	0	
Os06t0187700-01.faa	1	0	0	
Os06t0187900-02.faa	1	1	1	
Os06t0187950-00.faa	1	0	0	
Os06t0188000-01.faa	1	1	1	
Os06t0188100-01.faa	1	1	1	
BGIOSGA021758-PA.faa	0	1	1	
ONIVA06G15380.1.faa	0	0	1	
BGIOSGA021757-PA.faa	0	1	1	
ONIVA06G15400.1.faa	0	0	1	
BGIOSGA021758-PA.faa	0	1	1	
BGIOSGA021757-PA.faa	0	1	1	
Os06t0188400-01.faa	1	0	0	
Os06t0188550-01.faa	1	0	0	
Os06t0188600-01.faa	1	0	0	
Os06t0188700-00.faa	1	1	2	
BGIOSGA021755-PA.faa	0	1	1	
ONIVA06G06680.1.faa	0	0	1	
ONIVA06G06690.1.faa	0	0	1	
BGIOSGA022446-PA.faa	0	1	1	
ONIVA06G06710.1.faa	0	0	1	
BGIOSGA021755-PA.faa	0	1	1	
BGIOSGA022446-PA.faa	0	1	1	
Os06t0188800-01.faa	1	0	0	
Os06t0188875-00.faa	1	0	0	
Os06t0188950-00.faa	1	0	0	
Os06t0189200-00.faa	1	0	0	
Os06t0189600-05.faa	1	1	1	
ONIVA06G06640.1.faa	0	0	1	
ONIVA06G06650.1.faa	0	0	1	
BGIOSGA021754-PA.faa	0	1	0	
Os06t0190500-01.faa	1	1	2	
BGIOSGA022448-PA.faa	0	1	1	
BGIOSGA022448-PA.faa	0	1	1	
BGIOSGA021752-PA.faa	0	1	0	
BGIOSGA021751-PA.faa	0	1	0	
Os06t0190525-00.faa	1	0	0	
Os06t0190550-00.faa	1	0	0	
Os06t0190700-00.faa	1	0	0	
Os06t0190800-01.faa	1	1	1	
ONIVA06G06770.1.faa	0	0	1	
Os06t0190850-00.faa	1	0	0	
Os06t0190900-00.faa	1	1	0	
Os06t0190950-00.faa	1	0	0	
Os06t0191200-01.faa	1	1	1	
BGIOSGA021749-PA.faa	0	1	1	
BGIOSGA022450-PA.faa	0	1	0	
BGIOSGA022451-PA.faa	0	1	0	
Os06t0191300-01.faa	1	0	1	
Os06t0191500-01.faa	1	1	1	
BGIOSGA022453-PA.faa	0	1	1	
BGIOSGA022453-PA.faa	0	1	1	
Os06t0191700-00.faa	1	1	1	
Os06t0191800-01.faa	1	1	1	
BGIOSGA021747-PA.faa	0	1	1	
BGIOSGA021747-PA.faa	0	1	1	
