source:Brassicaceae/arabidopsisthaliana_Brassicaceae_algEnsemblCompara	arabidopsis_thaliana	arabidopsis_lyrata	brassica_rapa	brassica_oleracea	brassica_napus	arabidopsis_halleri	
AT5G05530.1.faa	1	1	1	1	2	0	
AT5G05540.1.faa	1	1	0	0	0	1	
AT5G05550.2.faa	1	1	1	1	2	1	
AT5G05560.2.faa	1	1	2	2	4	1	
AT5G05570.1.faa	1	1	1	1	4	1	
AT5G05580.1.faa	1	1	1	0	2	1	
AT5G05590.1.faa	3	1	1	0	2	1	
AT5G05600.1.faa	1	1	2	2	4	1	
AT5G05610.1.faa	1	1	1	0	2	1	
AT5G05620.1.faa	1	1	0	0	0	1	
AT5G05630.1.faa	1	1	1	1	2	1	
AT5G05640.1.faa	1	1	0	0	0	0	
AT5G05657.1.faa	1	0	1	1	1	0	
AT5G05660.1.faa	1	1	1	1	2	0	
AT5G05670.2.faa	1	1	2	2	4	0	
AT5G05680.1.faa	1	1	1	1	2	0	
AT5G05690.1.faa	1	1	2	2	5	0	
AT5G05700.1.faa	1	1	1	1	2	1	
AT5G05710.1.faa	1	2	0	0	0	1	
AT5G05720.1.faa	1	1	0	0	0	0	
AT5G05730.2.faa	1	1	2	2	4	1	
AT5G05740.1.faa	1	1	1	1	2	1	
AT5G05750.1.faa	1	0	0	0	1	0	
AT5G05760.1.faa	1	1	1	1	2	1	
AT5G05770.1.faa	1	1	1	1	2	1	
AT5G05780.1.faa	1	1	3	3	6	1	
AT5G05790.1.faa	1	1	1	1	2	1	
AT5G05800.3.faa	1	0	1	1	2	1	
AT5G05810.1.faa	1	1	1	1	2	1	
AT5G05820.1.faa	1	1	2	2	4	1	
AT5G05830.1.faa	1	1	1	1	1	1	
AT5G05840.1.faa	1	1	1	1	2	1	
AT5G05850.1.faa	1	1	1	1	2	1	
AT5G05860.1.faa	1	1	1	1	2	0	
AT5G05870.1.faa	1	2	1	1	3	1	
AT5G05880.1.faa	1	0	1	2	5	0	
AT5G05890.1.faa	1	1	0	1	0	1	
AT5G05900.1.faa	1	1	1	0	0	0	
AT5G05910.1.faa	1	1	0	0	0	1	
AT5G05920.1.faa	1	1	2	2	5	1	
AT5G05930.1.faa	1	1	1	1	2	1	
AT5G05940.1.faa	1	1	1	1	2	1	
AT5G05950.1.faa	1	1	1	0	2	1	
AT5G05960.1.faa	1	1	1	1	2	1	
AT5G05965.1.faa	1	1	0	1	2	0	
AT5G05970.2.faa	1	1	1	1	2	1	
AT5G05980.1.faa	1	1	2	3	6	1	
AT5G05987.1.faa	1	1	2	2	4	1	
AT5G05990.1.faa	1	1	2	2	4	1	
AT5G06000.1.faa	1	1	0	1	0	1	
AT5G06010.1.faa	1	2	0	0	0	1	
AT5G06030.1.faa	1	3	0	1	2	0	
AT5G06050.1.faa	1	1	1	1	2	1	
AT5G06060.1.faa	1	1	2	1	6	1	
AT5G06070.1.faa	1	1	1	1	2	1	
AT5G06080.1.faa	1	1	1	1	2	1	
AT5G06090.1.faa	1	1	1	1	2	1	
AT5G06100.4.faa	1	1	0	0	0	1	
AT5G06110.1.faa	1	1	3	1	4	1	
AT5G06120.1.faa	1	1	2	2	4	1	
AT5G06130.2.faa	1	1	1	1	2	1	
AT5G06140.1.faa	1	1	1	1	2	1	
AT5G06150.1.faa	2	1	2	2	4	1	
AT5G06160.1.faa	1	1	2	2	4	1	
AT5G06170.1.faa	3	1	2	2	4	1	
AT5G06180.1.faa	1	1	1	1	2	1	
AT5G06200.1.faa	1	1	3	1	1	1	
AT5G06210.1.faa	1	1	1	1	2	1	
AT5G06220.2.faa	1	1	2	2	4	1	
AT5G06230.1.faa	1	0	1	1	2	1	
AT5G06240.1.faa	1	1	2	1	3	1	
AT5G06250.4.faa	1	1	2	2	4	1	
AT5G06260.1.faa	2	1	1	1	1	1	
AT5G06265.4.faa	1	1	1	3	4	1	
AT5G06270.1.faa	1	1	3	3	5	1	
AT5G06280.1.faa	1	1	2	2	1	1	
AT5G06290.1.faa	1	1	1	1	2	1	
AT5G06300.1.faa	1	1	2	1	2	1	
AT5G06310.1.faa	1	1	1	1	2	1	
AT5G06320.1.faa	1	1	2	2	3	1	
AT5G06330.1.faa	1	2	0	0	1	1	
AT5G06340.1.faa	1	1	1	1	2	1	
AT5G06350.2.faa	1	1	1	1	2	2	
AT5G06360.1.faa	1	1	2	2	5	2	
AT5G06370.1.faa	1	1	1	1	2	1	
AT5G06380.1.faa	1	1	1	1	2	1	
AT5G06390.1.faa	1	1	2	2	4	1	
AT5G06400.1.faa	1	1	1	1	2	1	
AT5G06410.1.faa	1	1	2	1	3	1	
AT5G06420.2.faa	2	1	1	1	2	1	
AT5G06430.1.faa	1	2	1	1	2	2	
AT5G06440.4.faa	1	1	2	2	4	1	
AT5G06450.1.faa	1	1	1	1	2	1	
AT5G06460.1.faa	1	1	1	1	2	1	
AT5G06470.1.faa	1	1	2	1	4	1	
AT5G06480.1.faa	1	1	2	3	5	1	
AT5G06490.1.faa	1	1	1	3	5	1	
AT5G06500.1.faa	1	0	4	8	6	1	
AT5G06510.2.faa	1	1	1	1	2	1	
AT5G06520.1.faa	1	1	0	0	0	1	
AT5G06530.1.faa	1	1	2	2	4	1	
AT5G06540.1.faa	1	1	1	1	1	1	
AT5G06550.1.faa	1	1	1	1	2	0	
AT5G06560.1.faa	1	1	2	2	4	1	
AT5G06570.3.faa	1	1	2	2	4	1	
AT5G06580.1.faa	1	1	1	1	2	1	
AT5G06590.1.faa	1	1	1	0	2	1	
AT5G06600.1.faa	1	1	3	3	6	1	
AT5G06610.1.faa	1	1	1	1	2	1	
AT5G06620.1.faa	1	1	1	1	2	0	
AT5G06630.1.faa	1	1	0	0	0	1	
AT5G06640.1.faa	1	1	0	0	0	1	
AT5G06645.1.faa	1	0	0	1	1	0	
AT5G06650.1.faa	1	1	0	1	0	1	
AT5G06660.1.faa	1	1	1	1	1	2	
AT5G06670.1.faa	1	1	1	1	2	1	
AT5G06680.1.faa	1	1	2	1	3	1	
AT5G06690.2.faa	1	1	1	1	2	1	
AT5G06700.1.faa	1	1	3	3	6	1	
AT5G06710.1.faa	1	1	2	2	5	1	
AT5G06720.1.faa	1	1	0	0	0	0	
AT5G06730.1.faa	1	0	1	1	2	1	
AT5G06740.2.faa	1	1	1	1	2	2	
AT5G06750.3.faa	1	1	2	2	4	1	
AT5G06760.1.faa	1	1	1	2	2	1	
AT5G06770.1.faa	1	1	0	1	1	1	
AT5G06780.1.faa	1	1	1	1	2	1	
AT5G06790.1.faa	1	1	1	1	2	1	
AT5G06800.2.faa	1	1	3	3	6	1	
AT5G06810.1.faa	1	0	1	1	2	0	
AT5G06811.1.faa	1	1	1	2	2	0	
AT5G06820.1.faa	1	1	2	2	4	1	
AT5G06830.1.faa	1	1	1	1	2	1	
AT5G06839.3.faa	1	1	2	2	4	1	
AT5G06850.1.faa	1	1	1	1	3	1	
AT5G06860.1.faa	1	1	6	5	10	0	
AT5G06870.1.faa	1	1	2	0	2	1	
AT5G06890.1.faa	1	2	0	0	0	0	
AT5G06900.1.faa	1	1	1	2	2	2	
AT5G06905.1.faa	1	1	1	1	2	1	
AT5G06910.1.faa	1	0	0	0	1	1	
AT5G06920.1.faa	1	1	2	1	0	1	
AT5G06930.3.faa	1	1	1	0	2	1	
AT5G06940.1.faa	1	1	1	1	2	1	
AT5G06950.5.faa	1	1	1	1	2	1	
AT5G06960.1.faa	1	1	1	1	2	1	
AT5G06970.1.faa	1	1	1	1	2	1	
AT5G06980.4.faa	1	1	1	1	2	1	
AT5G06990.1.faa	1	1	2	2	4	1	
AT5G07000.1.faa	2	1	3	3	7	1	
AT5G07020.1.faa	1	1	3	2	4	1	
AT5G07030.1.faa	1	1	2	2	4	1	
AT5G07040.1.faa	1	1	1	1	2	1	
AT5G07050.1.faa	1	1	1	1	3	1	
AT5G07060.1.faa	1	1	1	1	3	1	
AT5G07070.1.faa	1	1	3	3	6	1	
AT5G07080.1.faa	1	1	1	1	2	1	
AT5G07090.1.faa	1	1	0	4	7	0	
AT5G07100.1.faa	1	1	1	1	2	0	
AT5G07110.1.faa	1	1	1	1	2	0	
AT5G07120.1.faa	1	1	2	2	4	0	
AT5G07130.1.faa	1	1	1	1	2	0	
AT5G07140.1.faa	1	1	0	0	0	0	
AT5G07150.2.faa	1	1	1	1	2	0	
AT5G07160.1.faa	1	1	1	1	2	0	
AT5G07165.1.faa	1	0	0	0	1	1	
AT5G07170.1.faa	1	2	1	1	2	1	
AT5G07180.1.faa	1	1	1	1	2	1	
AT5G07190.1.faa	1	1	1	1	2	1	
AT5G07200.1.faa	1	1	3	3	6	1	
AT5G07210.1.faa	1	1	0	2	4	0	
AT5G07220.1.faa	1	1	1	1	2	1	
AT5G07225.1.faa	1	1	1	1	2	0	
AT5G07230.1.faa	1	1	1	0	2	0	
AT5G07240.2.faa	1	1	2	2	4	1	
AT5G07250.1.faa	1	1	3	2	6	1	
AT5G07260.1.faa	1	0	0	0	0	1	
AT5G07270.1.faa	1	0	1	2	3	1	
AT5G07280.1.faa	1	1	1	1	2	1	
AT5G07290.1.faa	1	1	1	1	2	1	
AT5G07300.1.faa	1	1	2	2	5	1	
AT5G07310.1.faa	1	1	3	3	5	1	
AT5G07320.1.faa	1	1	2	2	4	1	
AT5G07330.1.faa	1	0	1	1	2	1	
AT5G07340.2.faa	1	0	0	0	0	1	
AT5G07350.2.faa	1	1	2	2	4	1	
AT5G07360.1.faa	1	1	1	1	2	1	
AT5G07370.4.faa	1	1	1	1	2	1	
AT5G07380.3.faa	1	1	1	1	2	1	
AT5G07390.1.faa	1	1	1	1	2	1	
AT5G07400.1.faa	1	1	1	1	2	1	
AT5G07410.1.faa	2	1	2	2	4	1	
AT5G07420.1.faa	1	1	2	1	1	1	
AT5G07430.1.faa	1	1	2	2	4	1	
AT5G07440.1.faa	1	1	3	3	7	1	
AT5G07450.1.faa	1	1	1	1	2	1	
AT5G07460.1.faa	1	1	2	2	4	1	
AT5G07470.1.faa	1	1	5	4	10	1	
AT5G07475.1.faa	1	1	2	2	4	1	
AT5G07480.1.faa	1	0	2	2	0	0	
AT5G07490.1.faa	1	1	1	1	1	1	
AT5G07500.1.faa	1	1	1	1	2	1	
AT5G07510.1.faa	1	1	0	0	0	1	
AT5G07520.1.faa	1	1	0	0	0	0	
AT5G07530.1.faa	1	1	0	0	0	1	
AT5G07540.1.faa	1	1	1	1	2	1	
AT5G07550.1.faa	1	1	2	2	4	0	
AT5G07560.1.faa	1	1	1	1	2	0	
AT5G07570.1.faa	1	0	0	0	0	1	
AT5G07571.1.faa	1	0	1	2	4	0	
AT5G07572.1.faa	1	1	1	1	2	1	
AT5G07580.1.faa	1	1	2	2	4	1	
AT5G07590.3.faa	1	1	1	1	2	1	
AT5G07600.1.faa	1	1	0	0	0	1	
AT5G07610.1.faa	1	1	1	2	3	1	
AT5G07620.1.faa	1	1	2	2	4	1	
AT5G07630.1.faa	1	2	1	1	4	1	
AT5G07640.1.faa	1	0	0	0	0	2	
AT5G07650.1.faa	1	1	0	0	0	1	
AT5G07660.1.faa	1	1	1	1	2	1	
AT5G07670.1.faa	1	1	2	2	4	1	
AT5G07680.1.faa	1	1	2	2	4	1	
AT5G07690.1.faa	1	1	2	2	4	1	
AT5G07700.2.faa	1	1	0	0	0	1	
AT5G07710.1.faa	1	1	1	1	2	1	
AT5G07720.1.faa	1	1	1	1	2	1	
AT5G07730.1.faa	1	1	1	1	2	1	
AT5G07740.2.faa	1	1	3	3	7	1	
AT5G07760.2.faa	1	0	0	0	0	1	
AT5G07770.3.faa	2	1	0	1	0	1	
AT5G07790.1.faa	1	1	1	1	1	1	
AT5G07800.1.faa	1	1	2	2	4	1	
AT5G07810.1.faa	1	1	1	1	2	1	
AT5G07820.1.faa	1	1	2	2	4	1	
AT5G07830.1.faa	1	1	1	1	2	1	
AT5G07840.1.faa	1	1	1	1	1	1	
AT5G07850.1.faa	1	1	0	0	0	1	
AT5G07860.1.faa	2	1	2	2	5	1	
AT5G07880.1.faa	1	1	3	0	3	1	
AT5G07890.4.faa	1	1	2	2	5	1	
AT5G07900.1.faa	1	1	1	1	1	1	
AT5G07910.1.faa	1	1	2	2	4	1	
AT5G07920.1.faa	1	1	2	3	4	1	
AT5G07930.3.faa	1	1	0	0	1	1	
AT5G07940.1.faa	1	1	2	3	7	1	
AT5G07950.1.faa	1	1	1	3	3	2	
AT5G07960.1.faa	1	1	0	2	4	0	
AT5G07970.2.faa	1	1	0	0	0	1	
AT5G07980.1.faa	1	1	0	0	0	1	
AT5G07990.1.faa	1	1	1	2	2	1	
AT5G08000.2.faa	1	1	1	1	2	1	
AT5G08005.1.faa	1	1	1	0	2	0	
AT5G08010.1.faa	1	1	1	1	2	1	
AT5G08020.1.faa	1	2	1	3	5	1	
AT5G08030.2.faa	1	1	1	1	2	1	
AT5G08040.1.faa	1	1	2	3	4	1	
AT5G08050.1.faa	1	1	1	1	2	1	
AT5G08055.1.faa	2	1	0	0	0	0	
AT5G08060.1.faa	1	1	3	2	1	1	
AT5G08070.1.faa	1	1	1	1	2	1	
AT5G08080.3.faa	1	1	3	3	0	1	
AT5G08090.1.faa	1	0	0	0	0	1	
AT5G08100.1.faa	1	1	1	2	4	1	
AT5G08110.3.faa	1	1	0	1	2	0	
AT5G08120.1.faa	1	1	1	1	2	1	
AT5G08130.8.faa	1	1	2	3	4	1	
AT5G08139.1.faa	1	1	1	2	4	1	
AT5G08141.1.faa	1	1	1	1	2	1	
AT5G08150.1.faa	1	1	3	3	6	2	
AT5G08160.1.faa	1	1	3	3	6	1	
AT5G08170.1.faa	1	1	2	2	4	1	
AT5G08180.1.faa	1	1	1	3	4	1	
AT5G08190.1.faa	1	1	3	4	4	1	
AT5G08200.1.faa	1	1	3	3	7	1	
AT5G08230.1.faa	1	1	1	1	2	1	
AT5G08240.1.faa	1	1	2	2	4	1	
AT5G08250.2.faa	1	1	0	0	0	1	
AT5G08260.1.faa	1	1	1	2	4	1	
AT5G08270.1.faa	1	1	0	1	2	1	
AT5G08280.1.faa	1	1	3	4	7	1	
AT5G08290.1.faa	1	1	1	2	3	1	
AT5G08300.1.faa	1	1	3	3	6	1	
AT5G08305.1.faa	1	1	1	1	2	1	
AT5G08310.1.faa	1	0	1	2	3	1	
AT5G08315.1.faa	1	1	0	1	1	0	
AT5G08320.1.faa	1	1	1	1	2	1	
AT5G08330.1.faa	1	1	3	3	5	1	
AT5G08335.1.faa	1	1	1	1	2	2	
AT5G08340.1.faa	1	1	1	1	2	2	
AT5G08350.1.faa	1	1	1	1	2	2	
AT5G08360.1.faa	1	1	0	0	0	2	
AT5G08370.1.faa	1	1	1	1	4	2	
AT5G08380.1.faa	1	1	1	2	4	1	
AT5G08391.1.faa	1	1	2	2	3	1	
AT5G08390.1.faa	1	1	1	1	2	1	
AT5G08400.1.faa	1	1	2	0	3	1	
AT5G08410.2.faa	1	0	0	0	2	1	
AT5G08415.1.faa	1	1	2	2	4	2	
AT5G08420.1.faa	1	1	1	2	4	2	
AT5G08430.1.faa	1	1	1	0	2	1	
AT5G08440.3.faa	1	1	1	0	2	1	
AT5G08450.2.faa	1	2	1	2	2	1	
AT5G08460.1.faa	1	4	1	1	2	0	
AT5G08470.1.faa	1	2	1	1	2	1	
AT5G08480.2.faa	1	3	2	2	5	1	
AT5G08490.3.faa	1	3	2	1	3	1	
AT5G08500.1.faa	1	3	1	1	2	1	
AT5G08505.1.faa	1	1	0	0	2	0	
AT5G08510.1.faa	1	1	1	1	2	1	
AT5G08520.1.faa	1	1	3	3	5	1	
AT5G08530.1.faa	1	1	2	3	5	1	
AT5G08535.1.faa	1	1	1	1	2	1	
AT5G08540.1.faa	1	1	3	1	5	1	
AT5G08550.1.faa	1	1	2	1	4	1	
AT5G08560.2.faa	1	1	2	2	4	1	
AT5G08565.1.faa	1	1	1	1	0	1	
AT5G08570.3.faa	1	1	2	1	4	1	
AT5G08580.2.faa	1	1	2	1	4	1	
AT5G08590.1.faa	1	1	2	2	4	1	
AT5G08600.2.faa	1	1	0	0	0	1	
AT5G08610.1.faa	1	1	1	0	0	1	
AT5G08620.1.faa	1	1	2	1	4	1	
AT5G08630.3.faa	1	1	2	2	4	1	
AT5G08640.1.faa	1	1	1	1	2	1	
AT5G08650.1.faa	1	1	1	1	3	1	
AT5G08660.1.faa	1	1	2	2	4	1	
AT5G08670.1.faa	1	1	4	4	7	1	
AT5G08680.1.faa	1	1	1	0	1	1	
AT5G08690.1.faa	1	0	1	2	4	1	
AT5G08695.1.faa	1	1	0	0	0	1	
AT5G08710.1.faa	1	1	1	1	2	1	
AT5G08720.1.faa	1	1	1	1	2	1	
AT5G08730.1.faa	1	1	4	4	6	1	
AT5G08740.1.faa	1	1	1	1	2	1	
AT5G08750.5.faa	1	1	1	1	2	1	
AT5G08760.1.faa	1	1	0	0	0	0	
AT5G08770.1.faa	1	1	1	1	2	1	
AT5G08780.1.faa	1	1	0	0	0	1	
AT5G08790.1.faa	1	1	3	4	6	1	
AT5G09210.1.faa	1	1	0	0	0	1	
AT5G09220.1.faa	1	1	2	2	4	1	
AT5G09225.1.faa	1	1	1	1	3	1	
AT5G09230.7.faa	1	1	1	1	2	1	
AT5G09240.2.faa	1	1	0	0	0	1	
AT5G09250.4.faa	1	1	2	2	4	1	
AT5G09260.1.faa	1	1	1	0	2	1	
AT5G09270.2.faa	1	1	2	2	5	1	
AT5G09280.1.faa	1	1	1	1	2	1	
AT5G09290.1.faa	1	1	0	0	0	1	
AT5G09300.1.faa	1	1	1	1	2	1	
AT5G09310.1.faa	1	1	2	1	3	1	
AT5G09315.1.faa	1	1	1	1	2	1	
AT5G09320.1.faa	1	0	1	1	0	0	
AT5G09330.5.faa	1	1	3	3	5	1	
AT5G09350.1.faa	1	1	0	0	0	1	
AT5G09360.1.faa	1	1	0	1	2	1	
AT5G09370.1.faa	1	2	1	2	2	1	
AT5G09380.2.faa	1	1	1	1	2	1	
AT5G09390.1.faa	1	1	1	1	2	1	
AT5G09400.1.faa	1	1	1	1	2	1	
AT5G09410.3.faa	1	1	1	1	3	1	
AT5G09420.1.faa	1	1	1	1	2	1	
AT5G09430.1.faa	1	1	2	2	6	1	
AT5G09440.1.faa	1	1	3	3	5	1	
AT5G09450.1.faa	1	1	1	1	1	1	
AT5G09460.1.faa	1	1	1	1	2	1	
AT5G09470.1.faa	1	1	1	1	2	1	
AT5G09480.1.faa	1	1	2	1	3	1	
AT5G09490.1.faa	1	1	0	1	1	1	
AT5G09500.1.faa	1	1	1	1	4	1	
AT5G09510.1.faa	1	1	0	0	0	1	
AT5G09520.1.faa	1	1	0	0	0	0	
AT5G09530.1.faa	1	1	1	1	1	1	
AT5G09540.1.faa	1	1	1	1	2	1	
AT5G09550.1.faa	1	1	3	3	6	1	
AT5G09560.1.faa	1	1	0	0	0	1	
AT5G09570.1.faa	1	1	1	1	2	1	
AT5G09580.1.faa	1	2	1	1	2	1	
AT5G09590.1.faa	1	1	2	2	4	1	
AT5G09600.1.faa	2	1	1	1	2	1	
AT5G09610.1.faa	1	1	0	0	0	1	
AT5G09620.1.faa	1	1	1	1	2	1	
AT5G09630.1.faa	1	1	1	1	2	1	
AT5G09640.1.faa	1	1	3	3	8	1	
AT5G09650.1.faa	1	1	1	1	3	1	
AT5G09660.4.faa	1	1	2	2	4	1	
AT5G09670.1.faa	1	1	1	1	2	1	
AT5G09680.3.faa	1	1	1	0	2	1	
AT5G09690.2.faa	1	1	1	1	2	0	
AT5G09700.1.faa	1	0	0	0	0	1	
AT5G09720.2.faa	1	0	0	1	1	0	
AT5G09730.1.faa	1	1	1	4	7	1	
AT5G09740.1.faa	1	1	1	1	2	1	
AT5G09750.1.faa	1	1	1	2	3	1	
AT5G09760.2.faa	1	1	5	6	10	1	
AT5G09770.1.faa	1	1	1	0	1	1	
AT5G09780.1.faa	1	1	1	0	1	1	
AT5G09790.2.faa	1	1	2	2	4	1	
AT5G09800.1.faa	1	1	0	0	0	1	
AT5G09805.1.faa	1	1	1	3	6	1	
AT5G09810.1.faa	1	1	3	3	8	1	
AT5G09820.2.faa	1	1	1	1	2	1	
AT5G09830.1.faa	1	1	1	1	2	1	
AT5G09840.1.faa	1	1	1	1	2	1	
AT5G09850.1.faa	1	1	2	2	4	1	
AT5G09860.1.faa	1	1	1	1	2	2	
AT5G09870.1.faa	1	1	1	1	2	1	
AT5G09876.1.faa	1	1	2	2	3	1	
AT5G09880.1.faa	1	1	2	2	4	1	
AT5G09890.2.faa	1	1	2	2	3	1	
AT5G09900.3.faa	1	1	4	3	6	1	
AT5G09910.1.faa	1	1	0	0	0	1	
AT5G09920.1.faa	1	1	4	5	7	1	
AT5G09930.1.faa	1	1	1	1	2	1	
AT5G09940.1.faa	1	1	2	3	7	1	
AT5G09950.1.faa	1	1	1	1	1	1	
AT5G09960.1.faa	1	1	2	2	4	1	
AT5G09970.1.faa	1	1	1	1	2	1	
AT5G09976.1.faa	1	0	1	2	4	1	
AT5G09978.1.faa	1	1	0	0	0	1	
AT5G09980.1.faa	1	1	1	1	2	0	
AT5G09990.1.faa	1	1	1	1	2	1	
AT5G09995.2.faa	1	1	1	1	2	1	
AT5G10000.1.faa	1	0	1	1	2	0	
AT5G10010.1.faa	1	1	3	3	6	1	
AT5G10020.1.faa	1	1	2	2	4	1	
AT5G10030.3.faa	1	1	2	2	4	1	
AT5G10040.1.faa	1	1	1	1	2	1	
AT5G10050.1.faa	1	1	2	2	4	1	
AT5G10060.1.faa	1	1	0	1	2	1	
AT5G10070.2.faa	1	1	1	1	2	1	
AT5G10080.1.faa	1	1	1	2	3	1	
AT5G10090.1.faa	1	1	3	3	6	1	
AT5G10100.1.faa	1	1	2	2	0	1	
AT5G10110.1.faa	1	1	1	1	2	2	
AT5G10120.1.faa	1	1	2	2	4	1	
AT5G10130.1.faa	1	1	2	2	5	1	
AT5G10140.1.faa	1	1	3	4	9	1	
AT5G10150.1.faa	1	1	1	1	2	1	
AT5G10160.1.faa	1	1	2	2	4	1	
AT5G10170.1.faa	1	1	2	1	3	1	
AT5G10180.1.faa	1	1	2	2	5	1	
AT5G10190.1.faa	1	1	1	1	2	1	
AT5G10200.3.faa	1	1	1	1	2	1	
AT5G10210.1.faa	1	1	1	1	2	1	
AT5G10220.1.faa	1	1	1	1	2	1	
AT5G10230.1.faa	1	1	1	1	2	1	
AT5G10240.1.faa	1	1	1	1	2	1	
AT5G10250.2.faa	1	1	1	1	2	1	
AT5G10260.1.faa	1	1	2	1	4	1	
AT5G10270.1.faa	1	1	1	1	2	1	
AT5G10280.1.faa	1	1	3	3	6	1	
AT5G10290.1.faa	1	1	1	1	2	1	
AT5G10300.1.faa	1	1	1	1	4	1	
AT5G10310.2.faa	1	1	2	2	4	1	
AT5G10320.1.faa	1	1	1	1	2	1	
AT5G10330.1.faa	2	1	2	2	4	1	
AT5G10340.1.faa	1	1	0	0	0	2	
AT5G10350.1.faa	1	1	0	0	0	1	
AT5G10360.1.faa	1	2	0	0	0	2	
AT5G10370.1.faa	2	1	2	2	4	1	
AT5G10380.1.faa	1	1	1	1	2	1	
AT5G10390.1.faa	1	0	0	1	0	0	
AT5G10400.1.faa	1	2	0	1	0	0	
AT5G10410.1.faa	1	1	1	1	2	1	
AT5G10420.1.faa	1	1	0	0	0	0	
AT5G10430.1.faa	1	0	3	3	6	1	
AT5G10440.1.faa	1	1	1	1	2	1	
AT5G10450.4.faa	1	1	2	2	5	1	
AT5G10460.1.faa	1	1	1	1	2	0	
AT5G10470.2.faa	1	1	0	1	2	1	
AT5G10480.3.faa	1	1	2	2	4	1	
AT5G10490.1.faa	1	1	1	1	2	1	
AT5G10500.1.faa	1	1	1	1	2	1	
AT5G10510.3.faa	1	1	3	3	5	1	
AT5G10520.1.faa	1	1	2	2	4	1	
AT5G10540.1.faa	1	1	2	2	4	1	
AT5G10530.1.faa	1	1	2	3	6	1	
AT5G10550.1.faa	1	0	1	0	1	1	
AT5G10560.1.faa	1	1	1	1	2	1	
AT5G10570.1.faa	1	1	1	1	3	0	
AT5G10580.3.faa	1	1	2	2	4	1	
AT5G10590.1.faa	1	1	0	0	0	0	
AT5G10610.1.faa	1	1	2	3	4	1	
AT5G10620.1.faa	1	1	1	0	8	1	
AT5G10625.1.faa	1	0	1	2	5	1	
AT5G10630.4.faa	1	1	2	2	4	1	
AT5G10650.2.faa	1	1	2	1	8	1	
AT5G10660.2.faa	1	1	2	2	6	1	
AT5G10690.2.faa	1	1	1	1	2	1	
AT5G10695.1.faa	1	1	1	1	2	1	
AT5G10700.1.faa	1	1	1	0	2	1	
AT5G10710.1.faa	1	1	1	0	2	1	
AT5G10720.1.faa	1	2	4	3	7	1	
AT5G10730.1.faa	1	1	2	1	4	1	
AT5G10740.1.faa	1	1	2	2	4	1	
AT5G10745.1.faa	1	1	1	0	0	0	
AT5G10750.1.faa	1	1	1	1	2	1	
AT5G10760.1.faa	1	2	1	1	2	0	
AT5G10770.1.faa	1	1	2	2	4	1	
AT5G10780.2.faa	1	1	2	1	4	1	
AT5G10790.1.faa	1	1	1	1	2	1	
AT5G10800.1.faa	1	1	0	0	0	1	
AT5G10810.1.faa	1	1	0	0	2	0	
AT5G10820.1.faa	1	1	1	1	2	1	
AT5G10830.1.faa	1	1	1	1	2	1	
AT5G10840.1.faa	1	1	4	4	7	1	
AT5G10860.1.faa	1	1	1	1	3	1	
AT5G10870.1.faa	1	1	1	1	2	1	
AT5G10880.1.faa	1	0	2	0	3	0	
AT5G10890.2.faa	1	1	1	1	3	1	
AT5G10900.2.faa	1	1	1	1	2	1	
AT5G10910.1.faa	1	1	0	1	2	1	
AT5G10920.1.faa	1	1	1	3	4	1	
AT5G10930.1.faa	1	1	1	1	2	1	
AT5G10940.1.faa	1	1	1	1	2	1	
AT5G10946.2.faa	1	1	0	0	0	0	
AT5G10950.1.faa	1	0	0	0	0	1	
AT5G10960.1.faa	1	1	2	2	4	1	
AT5G10970.1.faa	1	1	1	1	2	1	
AT5G10990.1.faa	1	1	2	2	4	1	
AT5G11000.1.faa	1	1	2	2	4	1	
AT5G11010.3.faa	1	1	1	1	2	1	
AT5G11020.1.faa	1	1	1	1	2	0	
AT5G11030.2.faa	1	1	1	1	2	1	
AT5G11040.1.faa	1	1	1	1	2	1	
AT5G11050.1.faa	1	1	1	1	1	1	
AT5G11060.1.faa	1	1	2	2	4	1	
AT5G11070.1.faa	1	1	3	3	5	1	
AT5G11090.1.faa	1	1	3	3	6	1	
AT5G11110.1.faa	1	1	1	1	2	1	
AT5G11130.1.faa	1	1	2	2	4	1	
AT5G11140.1.faa	1	1	0	0	1	0	
AT5G11150.2.faa	1	1	1	1	2	1	
AT5G11160.1.faa	1	1	2	2	4	1	
AT5G11170.1.faa	2	2	5	3	8	2	
AT5G11180.2.faa	1	1	0	1	2	1	
AT5G11190.1.faa	1	1	1	1	2	1	
AT5G11210.5.faa	1	1	1	0	0	1	
AT5G11220.1.faa	1	1	2	0	0	1	
AT5G11230.1.faa	1	1	2	2	4	1	
AT5G11240.1.faa	1	1	1	1	1	1	
AT5G11250.2.faa	1	0	4	4	9	0	
AT5G11260.2.faa	1	1	2	2	4	1	
AT5G11270.1.faa	1	1	1	1	2	1	
AT5G11280.1.faa	1	1	1	1	2	1	
AT5G11290.2.faa	1	1	0	0	0	1	
AT5G11300.1.faa	1	1	1	1	2	1	
AT5G11310.1.faa	1	1	1	1	2	1	
AT5G11320.1.faa	1	1	2	2	4	1	
AT5G11330.1.faa	1	1	1	1	2	1	
AT5G11340.1.faa	1	1	2	2	4	1	
AT5G11350.4.faa	1	1	1	0	2	1	
AT5G11360.1.faa	1	1	1	6	8	1	
AT5G11380.1.faa	1	1	1	1	2	1	
AT5G11390.1.faa	1	0	1	1	2	1	
